YEAR;MONTH;DAY;Customer;Salesorg;Country;OrderNumber;OrderItem;Product;Product Category;Division;SalesQuantity;Revenue USD;Discount USD;Cogm USD
2007;10;3;16000;DN00;DE;100552;100;CAGE1000;ACC;AS;3;59,38;1,78;27
2007;10;3;16000;DN00;DE;100552;110;RKIT1000;ACC;AS;1;35,2;1,05;16
2007;10;3;16000;DN00;DE;100552;120;PUMP1000;ACC;AS;3;92,38;2,77;42
2007;10;3;16000;DN00;DE;100552;130;FAID1000;ACC;AS;4;176,01;5,28;80
2007;10;3;20000;DS00;DE;100553;10;DXTR1000;TOU;BI;1;3300;98,99;1400
2007;10;3;20000;DS00;DE;100553;20;DXTR2000;TOU;BI;3;9900,01;297;4200
2007;10;3;20000;DS00;DE;100553;30;DXTR3000;TOU;BI;3;9900,01;297;4200
2007;10;3;20000;DS00;DE;100553;40;PRTR1000;TOU;BI;2;7039,99;211,2;3000
2007;10;3;20000;DS00;DE;100553;50;PRTR2000;TOU;BI;5;17599,97;528;7500
2007;10;3;20000;DS00;DE;100553;60;PRTR3000;TOU;BI;1;3519,99;105,61;1500
2007;10;3;20000;DS00;DE;100553;70;ORMN1000;ORB;BI;6;15840,01;475,21;7200
2007;10;3;20000;DS00;DE;100553;80;ORWN1000;ORB;BI;6;16499,98;495;7500
2007;10;3;20000;DS00;DE;100553;90;ORHT1000;ORB;BI;1;1760;52,8;900
2007;10;3;20000;DS00;DE;100553;100;ORHT2000;ORB;BI;8;14960,05;448,8;7600
2007;10;3;20000;DS00;DE;100553;110;DXRD1000;ROB;BI;3;5610,02;168,3;3000
2007;10;3;20000;DS00;DE;100553;120;DXRD2000;ROB;BI;1;1815;54,45;950
2007;10;3;20000;DS00;DE;100553;130;PRRD1000;ROB;BI;2;8800;263,99;4400
2007;10;3;20000;DS00;DE;100553;140;PRRD2000;ROB;BI;1;4620;138,6;2350
2007;10;3;20000;DS00;DE;100553;150;SHRT1000;ACC;AS;2;66,01;1,98;30
2007;10;3;20000;DS00;DE;100553;160;KPAD1000;ACC;AS;1;82,5;2,48;37,5
2007;10;3;20000;DS00;DE;100553;170;OHMT1000;ACC;AS;2;110,01;3,3;50
2007;10;3;20000;DS00;DE;100553;180;RHMT1000;ACC;AS;2;110,01;3,3;50
2007;10;3;20000;DS00;DE;100553;190;CAGE1000;ACC;AS;2;39,59;1,18;18
2007;10;3;20000;DS00;DE;100553;200;RKIT1000;ACC;AS;2;70,4;2,11;32
2007;10;3;20000;DS00;DE;100553;210;PUMP1000;ACC;AS;7;215,56;6,46;98
2007;10;3;20000;DS00;DE;100553;220;BOTL1000;ACC;AS;2;44;1,32;20
2007;10;3;20000;DS00;DE;100553;230;FAID1000;ACC;AS;1;44;1,32;20
2007;10;4;5000;UE00;US;100554;10;DXTR1000;TOU;BI;6;18000;900;8400
2007;10;4;5000;UE00;US;100554;20;DXTR2000;TOU;BI;11;33000;1650;15400
2007;10;4;5000;UE00;US;100554;30;DXTR3000;TOU;BI;2;6000;300;2800
2007;10;4;5000;UE00;US;100554;40;PRTR1000;TOU;BI;2;6400;320;3000
2007;10;4;5000;UE00;US;100554;50;PRTR2000;TOU;BI;3;9600;480;4500
2007;10;4;5000;UE00;US;100554;60;PRTR3000;TOU;BI;2;6400;320;3000
2007;10;4;5000;UE00;US;100554;70;ORMN1000;ORB;BI;6;14400;720;7200
2007;10;4;5000;UE00;US;100554;80;ORWN1000;ORB;BI;1;2500;125;1250
2007;10;4;5000;UE00;US;100554;90;ORHT1000;ORB;BI;3;4800;240;2700
2007;10;4;5000;UE00;US;100554;100;ORHT2000;ORB;BI;10;17000;850;9500
2007;10;4;5000;UE00;US;100554;110;DXRD1000;ROB;BI;8;13600;680;8000
2007;10;4;5000;UE00;US;100554;120;DXRD2000;ROB;BI;3;4950;247,5;2850
2007;10;4;5000;UE00;US;100554;130;PRRD1000;ROB;BI;7;28000;1400;15400
2007;10;4;5000;UE00;US;100554;140;PRRD2000;ROB;BI;1;4200;210;2350
2007;10;4;5000;UE00;US;100554;150;CITY1000;TRE;BI;1;1500;75;700
2007;10;4;5000;UE00;US;100554;160;EPAD1000;ACC;AS;1;75;3,75;37,5
2007;10;4;5000;UE00;US;100554;170;SHRT1000;ACC;AS;1;30;1,5;15
2007;10;4;5000;UE00;US;100554;180;KPAD1000;ACC;AS;1;75;3,75;37,5
2007;10;4;5000;UE00;US;100554;190;OHMT1000;ACC;AS;6;300;15;150
2007;10;4;5000;UE00;US;100554;200;RHMT1000;ACC;AS;3;150;7,5;75
2007;10;4;5000;UE00;US;100554;210;CAGE1000;ACC;AS;12;216;10,8;108
2007;10;4;5000;UE00;US;100554;220;RKIT1000;ACC;AS;4;128;6,4;64
2007;10;4;5000;UE00;US;100554;230;PUMP1000;ACC;AS;24;672;33,6;336
2007;10;4;5000;UE00;US;100554;240;BOTL1000;ACC;AS;4;80;4;40
2007;10;4;5000;UE00;US;100554;250;FAID1000;ACC;AS;10;400;20;200
2007;10;4;6000;UE00;US;100555;10;PRTR2000;TOU;BI;2;6400;192;3000
2007;10;4;6000;UE00;US;100555;20;ORHT1000;ORB;BI;3;4800;144;2700
2007;10;4;6000;UE00;US;100555;30;ORHT2000;ORB;BI;6;10200;306;5700
2007;10;4;6000;UE00;US;100555;40;DXRD1000;ROB;BI;8;13600;408;8000
2007;10;4;6000;UE00;US;100555;50;PRRD1000;ROB;BI;2;8000;240;4400
2007;10;4;6000;UE00;US;100555;60;OHMT1000;ACC;AS;1;50;1,5;25
2007;10;4;6000;UE00;US;100555;70;RHMT1000;ACC;AS;2;100;3;50
2007;10;4;6000;UE00;US;100555;80;CAGE1000;ACC;AS;8;144;4,32;72
2007;10;4;6000;UE00;US;100555;90;PUMP1000;ACC;AS;6;168;5,04;84
2007;10;4;6000;UE00;US;100555;100;FAID1000;ACC;AS;5;200;6;100
2007;10;4;16000;DN00;DE;100556;10;PRTR1000;TOU;BI;1;3519,99;105,61;1500
2007;10;4;16000;DN00;DE;100556;20;PRTR2000;TOU;BI;1;3519,99;105,61;1500
2007;10;4;16000;DN00;DE;100556;30;ORMN1000;ORB;BI;1;2640;79,2;1200
2007;10;4;16000;DN00;DE;100556;40;ORHT1000;ORB;BI;1;1760;52,8;900
2007;10;4;16000;DN00;DE;100556;50;DXRD1000;ROB;BI;1;1870,01;56,1;1000
2007;10;4;16000;DN00;DE;100556;60;PRRD1000;ROB;BI;1;4400;132;2200
2007;10;4;16000;DN00;DE;100556;70;CAGE1000;ACC;AS;2;39,59;1,18;18
2007;10;4;16000;DN00;DE;100556;80;RKIT1000;ACC;AS;1;35,2;1,05;16
2007;10;4;16000;DN00;DE;100556;90;PUMP1000;ACC;AS;2;61,59;1,84;28
2007;10;4;16000;DN00;DE;100556;100;FAID1000;ACC;AS;2;88,01;2,64;40
2007;10;5;7000;UE00;US;100557;10;DXTR2000;TOU;BI;2;6000;0;2800
2007;10;5;7000;UE00;US;100557;20;PRRD1000;ROB;BI;1;4000;0;2200
2007;10;5;7000;UE00;US;100557;30;PUMP1000;ACC;AS;1;28;0;14
2007;10;5;9000;UW00;US;100558;10;ORHT2000;ORB;BI;1;1700;51;950
2007;10;5;9000;UW00;US;100558;20;DXRD1000;ROB;BI;1;1700;51;1000
2007;10;5;9000;UW00;US;100558;30;PUMP1000;ACC;AS;2;56;1,68;28
2007;10;5;9000;UW00;US;100558;40;FAID1000;ACC;AS;1;40;1,2;20
2007;10;5;12000;UW00;US;100559;10;DXTR1000;TOU;BI;1;3000;90;1400
2007;10;5;12000;UW00;US;100559;20;DXTR3000;TOU;BI;2;6000;180;2800
2007;10;5;12000;UW00;US;100559;30;PRTR1000;TOU;BI;2;6400;192;3000
2007;10;5;12000;UW00;US;100559;40;PRTR2000;TOU;BI;5;16000;480;7500
2007;10;5;12000;UW00;US;100559;50;ORMN1000;ORB;BI;3;7200;216;3600
2007;10;5;12000;UW00;US;100559;60;DXRD1000;ROB;BI;4;6800;204;4000
2007;10;5;12000;UW00;US;100559;70;PRRD1000;ROB;BI;1;4000;120;2200
2007;10;5;12000;UW00;US;100559;80;OHMT1000;ACC;AS;2;100;3;50
2007;10;5;12000;UW00;US;100559;90;RKIT1000;ACC;AS;1;32;0,96;16
2007;10;5;12000;UW00;US;100559;100;PUMP1000;ACC;AS;3;84;2,52;42
2007;10;5;12000;UW00;US;100559;110;FAID1000;ACC;AS;2;80;2,4;40
2007;10;6;14000;DN00;DE;100560;10;DXTR1000;TOU;BI;1;3300;98,99;1400
2007;10;6;14000;DN00;DE;100560;20;DXTR2000;TOU;BI;2;6600;198;2800
2007;10;6;14000;DN00;DE;100560;30;PRTR2000;TOU;BI;3;10559,98;316,8;4500
2007;10;6;14000;DN00;DE;100560;40;PRTR3000;TOU;BI;2;7039,99;211,2;3000
2007;10;6;14000;DN00;DE;100560;50;ORMN1000;ORB;BI;1;2640;79,2;1200
2007;10;6;14000;DN00;DE;100560;60;ORWN1000;ORB;BI;1;2750;82,5;1250
2007;10;6;14000;DN00;DE;100560;70;ORHT1000;ORB;BI;3;5279,99;158,4;2700
2007;10;6;14000;DN00;DE;100560;80;ORHT2000;ORB;BI;6;11220,03;336,6;5700
2007;10;6;14000;DN00;DE;100560;90;DXRD1000;ROB;BI;3;5610,02;168,3;3000
2007;10;6;14000;DN00;DE;100560;100;PRRD1000;ROB;BI;4;17599,99;528;8800
2007;10;6;14000;DN00;DE;100560;110;PRRD2000;ROB;BI;1;4620;138,6;2350
2007;10;6;14000;DN00;DE;100560;120;SHRT1000;ACC;AS;2;66,01;1,98;30
2007;10;6;14000;DN00;DE;100560;130;OHMT1000;ACC;AS;1;55;1,66;25
2007;10;6;14000;DN00;DE;100560;140;RHMT1000;ACC;AS;2;110,01;3,3;50
2007;10;6;14000;DN00;DE;100560;150;CAGE1000;ACC;AS;4;79,17;2,37;36
2007;10;6;14000;DN00;DE;100560;160;PUMP1000;ACC;AS;16;492,71;14,78;224
2007;10;6;14000;DN00;DE;100560;170;BOTL1000;ACC;AS;1;22;0,66;10
2007;10;6;14000;DN00;DE;100560;180;FAID1000;ACC;AS;6;264,02;7,92;120
2007;10;6;23000;DN00;DE;100561;10;DXTR1000;TOU;BI;2;6600;198;2800
2007;10;6;23000;DN00;DE;100561;20;DXTR2000;TOU;BI;6;19800,01;594;8400
2007;10;6;23000;DN00;DE;100561;30;DXTR3000;TOU;BI;1;3300;98,99;1400
2007;10;6;23000;DN00;DE;100561;40;PRTR1000;TOU;BI;2;7039,99;211,2;3000
2007;10;6;23000;DN00;DE;100561;50;ORMN1000;ORB;BI;6;15840,01;475,21;7200
2007;10;6;23000;DN00;DE;100561;60;ORHT1000;ORB;BI;2;3519,99;105,61;1800
2007;10;6;23000;DN00;DE;100561;70;DXRD1000;ROB;BI;3;5610,02;168,3;3000
2007;10;6;23000;DN00;DE;100561;80;DXRD2000;ROB;BI;2;3630;108,9;1900
2007;10;6;23000;DN00;DE;100561;90;PRRD1000;ROB;BI;6;26399,99;792;13200
2007;10;6;23000;DN00;DE;100561;100;OHMT1000;ACC;AS;2;110,01;3,3;50
2007;10;6;23000;DN00;DE;100561;110;CAGE1000;ACC;AS;8;158,35;4,75;72
2007;10;6;23000;DN00;DE;100561;120;RKIT1000;ACC;AS;2;70,4;2,11;32
2007;10;6;23000;DN00;DE;100561;130;PUMP1000;ACC;AS;2;61,59;1,84;28
2007;10;6;23000;DN00;DE;100561;140;FAID1000;ACC;AS;1;44;1,32;20
2007;10;8;8000;UE00;US;100562;10;DXTR2000;TOU;BI;1;3000;90;1400
2007;10;8;8000;UE00;US;100562;20;PRTR2000;TOU;BI;1;3200;96;1500
2007;10;8;8000;UE00;US;100562;30;ORMN1000;ORB;BI;1;2400;72;1200
2007;10;8;8000;UE00;US;100562;40;ORHT2000;ORB;BI;1;1700;51;950
2007;10;8;8000;UE00;US;100562;50;DXRD1000;ROB;BI;1;1700;51;1000
2007;10;8;8000;UE00;US;100562;60;PRRD1000;ROB;BI;1;4000;120;2200
2007;10;8;8000;UE00;US;100562;70;CAGE1000;ACC;AS;1;18;0,54;9
2007;10;8;8000;UE00;US;100562;80;PUMP1000;ACC;AS;3;84;2,52;42
2007;10;8;8000;UE00;US;100562;90;FAID1000;ACC;AS;1;40;1,2;20
2007;10;8;13000;DS00;DE;100563;10;DXTR1000;TOU;BI;1;3300;98,99;1400
2007;10;8;13000;DS00;DE;100563;20;DXTR3000;TOU;BI;2;6600;198;2800
2007;10;8;13000;DS00;DE;100563;30;PRTR1000;TOU;BI;1;3519,99;105,61;1500
2007;10;8;13000;DS00;DE;100563;40;PRTR2000;TOU;BI;2;7039,99;211,2;3000
2007;10;8;13000;DS00;DE;100563;50;ORMN1000;ORB;BI;1;2640;79,2;1200
2007;10;8;13000;DS00;DE;100563;60;ORHT1000;ORB;BI;4;7039,99;211,2;3600
2007;10;8;13000;DS00;DE;100563;70;ORHT2000;ORB;BI;2;3740,01;112,2;1900
2007;10;8;13000;DS00;DE;100563;80;DXRD1000;ROB;BI;4;7480,02;224,39;4000
2007;10;8;13000;DS00;DE;100563;90;DXRD2000;ROB;BI;2;3630;108,9;1900
2007;10;8;13000;DS00;DE;100563;100;OHMT1000;ACC;AS;2;110,01;3,3;50
2007;10;8;13000;DS00;DE;100563;110;RHMT1000;ACC;AS;1;55;1,66;25
2007;10;8;13000;DS00;DE;100563;120;PUMP1000;ACC;AS;5;153,97;4,62;70
2007;10;8;13000;DS00;DE;100563;130;FAID1000;ACC;AS;6;264,02;7,92;120
2007;10;8;16000;DN00;DE;100564;10;DXTR1000;TOU;BI;1;3300;98,99;1400
2007;10;8;16000;DN00;DE;100564;20;DXTR2000;TOU;BI;1;3300;98,99;1400
2007;10;8;16000;DN00;DE;100564;30;DXTR3000;TOU;BI;1;3300;98,99;1400
2007;10;8;16000;DN00;DE;100564;40;PRTR1000;TOU;BI;1;3519,99;105,61;1500
2007;10;8;16000;DN00;DE;100564;50;PRTR2000;TOU;BI;2;7039,99;211,2;3000
2007;10;8;16000;DN00;DE;100564;60;PRTR3000;TOU;BI;1;3519,99;105,61;1500
2007;10;8;16000;DN00;DE;100564;70;ORMN1000;ORB;BI;2;5280;158,4;2400
2007;10;8;16000;DN00;DE;100564;80;ORHT1000;ORB;BI;2;3519,99;105,61;1800
2007;10;8;16000;DN00;DE;100564;90;ORHT2000;ORB;BI;3;5610,02;168,3;2850
2007;10;8;16000;DN00;DE;100564;100;DXRD1000;ROB;BI;4;7480,02;224,39;4000
2007;10;8;16000;DN00;DE;100564;110;DXRD2000;ROB;BI;1;1815;54,45;950
2007;10;8;16000;DN00;DE;100564;120;PRRD1000;ROB;BI;2;8800;263,99;4400
2007;10;8;16000;DN00;DE;100564;130;SHRT1000;ACC;AS;2;66,01;1,98;30
2007;10;8;16000;DN00;DE;100564;140;KPAD1000;ACC;AS;1;82,5;2,48;37,5
2007;10;8;16000;DN00;DE;100564;150;OHMT1000;ACC;AS;1;55;1,66;25
2007;10;8;16000;DN00;DE;100564;160;RHMT1000;ACC;AS;1;55;1,66;25
2007;10;8;16000;DN00;DE;100564;170;CAGE1000;ACC;AS;3;59,38;1,78;27
2007;10;8;16000;DN00;DE;100564;180;RKIT1000;ACC;AS;1;35,2;1,05;16
2007;10;8;16000;DN00;DE;100564;190;PUMP1000;ACC;AS;6;184,77;5,55;84
2007;10;8;16000;DN00;DE;100564;200;BOTL1000;ACC;AS;2;44;1,32;20
2007;10;8;16000;DN00;DE;100564;210;FAID1000;ACC;AS;3;132,01;3,96;60
2007;10;9;6000;UE00;US;100565;10;PRTR2000;TOU;BI;1;3200;96;1500
2007;10;9;6000;UE00;US;100565;20;ORHT1000;ORB;BI;1;1600;48;900
2007;10;9;6000;UE00;US;100565;30;ORHT2000;ORB;BI;1;1700;51;950
2007;10;9;6000;UE00;US;100565;40;PRRD1000;ROB;BI;1;4000;120;2200
2007;10;9;6000;UE00;US;100565;50;PUMP1000;ACC;AS;2;56;1,68;28
2007;10;9;6000;UE00;US;100565;60;FAID1000;ACC;AS;1;40;1,2;20
2007;10;9;7000;UE00;US;100566;10;PUMP1000;ACC;AS;1;28;0;14
2007;10;9;15000;DS00;DE;100567;10;DXTR1000;TOU;BI;1;3300;165;1400
2007;10;9;15000;DS00;DE;100567;20;PRTR1000;TOU;BI;1;3519,99;176;1500
2007;10;9;15000;DS00;DE;100567;30;PRTR3000;TOU;BI;1;3519,99;176;1500
2007;10;9;15000;DS00;DE;100567;40;ORMN1000;ORB;BI;6;15840,01;792;7200
2007;10;9;15000;DS00;DE;100567;50;ORWN1000;ORB;BI;2;5499,99;275;2500
2007;10;9;15000;DS00;DE;100567;60;DXRD1000;ROB;BI;1;1870,01;93,5;1000
2007;10;9;15000;DS00;DE;100567;70;DXRD2000;ROB;BI;1;1815;90,75;950
2007;10;9;15000;DS00;DE;100567;80;CAGE1000;ACC;AS;3;59,38;2,98;27
2007;10;9;15000;DS00;DE;100567;90;FAID1000;ACC;AS;3;132,01;6,6;60
2007;10;9;22000;DS00;DE;100568;10;PRTR2000;TOU;BI;2;7039,99;211,2;3000
2007;10;9;22000;DS00;DE;100568;20;ORHT1000;ORB;BI;1;1760;52,8;900
2007;10;9;22000;DS00;DE;100568;30;ORHT2000;ORB;BI;1;1870,01;56,1;950
2007;10;9;22000;DS00;DE;100568;40;DXRD1000;ROB;BI;1;1870,01;56,1;1000
2007;10;9;22000;DS00;DE;100568;50;PRRD1000;ROB;BI;1;4400;132;2200
2007;10;9;22000;DS00;DE;100568;60;PUMP1000;ACC;AS;1;30,79;0,93;14
2007;10;9;22000;DS00;DE;100568;70;BOTL1000;ACC;AS;1;22;0,66;10
2007;10;9;22000;DS00;DE;100568;80;FAID1000;ACC;AS;1;44;1,32;20
2007;10;10;12000;UW00;US;100569;10;ORMN1000;ORB;BI;1;2400;72;1200
2007;10;10;12000;UW00;US;100569;20;DXRD1000;ROB;BI;1;1700;51;1000
2007;10;10;12000;UW00;US;100569;30;PUMP1000;ACC;AS;1;28;0,84;14
2007;10;10;12000;UW00;US;100569;40;FAID1000;ACC;AS;1;40;1,2;20
2007;10;10;13000;DS00;DE;100570;10;PRTR2000;TOU;BI;1;3519,99;105,61;1500
2007;10;10;13000;DS00;DE;100570;20;ORHT2000;ORB;BI;1;1870,01;56,1;950
2007;10;10;13000;DS00;DE;100570;30;DXRD1000;ROB;BI;2;3740,01;112,2;2000
2007;10;10;13000;DS00;DE;100570;40;PUMP1000;ACC;AS;2;61,59;1,84;28
2007;10;10;13000;DS00;DE;100570;50;FAID1000;ACC;AS;1;44;1,32;20
2007;10;11;2000;UE00;US;100571;10;DXTR2000;TOU;BI;1;3000;90;1400
2007;10;11;2000;UE00;US;100571;20;ORMN1000;ORB;BI;1;2400;72;1200
2007;10;11;2000;UE00;US;100571;30;ORHT2000;ORB;BI;2;3400;102;1900
2007;10;11;2000;UE00;US;100571;40;DXRD1000;ROB;BI;1;1700;51;1000
2007;10;11;2000;UE00;US;100571;50;PRRD1000;ROB;BI;1;4000;120;2200
2007;10;11;2000;UE00;US;100571;60;CAGE1000;ACC;AS;1;18;0,54;9
2007;10;11;11000;UE00;US;100572;10;DXTR2000;TOU;BI;1;3000;90;1400
2007;10;11;11000;UE00;US;100572;20;DXTR3000;TOU;BI;1;3000;90;1400
2007;10;11;11000;UE00;US;100572;30;PRTR1000;TOU;BI;1;3200;96;1500
2007;10;11;11000;UE00;US;100572;40;PRTR2000;TOU;BI;1;3200;96;1500
2007;10;11;11000;UE00;US;100572;50;ORMN1000;ORB;BI;1;2400;72;1200
2007;10;11;11000;UE00;US;100572;60;ORWN1000;ORB;BI;1;2500;75;1250
2007;10;11;11000;UE00;US;100572;70;ORHT1000;ORB;BI;1;1600;48;900
2007;10;11;11000;UE00;US;100572;80;ORHT2000;ORB;BI;3;5100;153;2850
2007;10;11;11000;UE00;US;100572;90;DXRD1000;ROB;BI;2;3400;102;2000
2007;10;11;11000;UE00;US;100572;100;DXRD2000;ROB;BI;1;1650;49,5;950
2007;10;11;11000;UE00;US;100572;110;PRRD1000;ROB;BI;1;4000;120;2200
2007;10;11;11000;UE00;US;100572;120;EPAD1000;ACC;AS;1;75;2,25;37,5
2007;10;11;11000;UE00;US;100572;130;SHRT1000;ACC;AS;1;30;0,9;15
2007;10;11;11000;UE00;US;100572;140;KPAD1000;ACC;AS;1;75;2,25;37,5
2007;10;11;11000;UE00;US;100572;150;OHMT1000;ACC;AS;1;50;1,5;25
2007;10;11;11000;UE00;US;100572;160;RHMT1000;ACC;AS;1;50;1,5;25
2007;10;11;11000;UE00;US;100572;170;CAGE1000;ACC;AS;3;54;1,62;27
2007;10;11;11000;UE00;US;100572;180;RKIT1000;ACC;AS;1;32;0,96;16
2007;10;11;11000;UE00;US;100572;190;PUMP1000;ACC;AS;1;28;0,84;14
2007;10;11;11000;UE00;US;100572;200;BOTL1000;ACC;AS;1;20;0,6;10
2007;10;11;11000;UE00;US;100572;210;FAID1000;ACC;AS;3;120;3,6;60
2007;10;12;2000;UE00;US;100573;10;ORHT2000;ORB;BI;1;1700;51;950
2007;10;12;2000;UE00;US;100573;20;DXRD1000;ROB;BI;1;1700;51;1000
2007;10;12;2000;UE00;US;100573;30;PRRD1000;ROB;BI;1;4000;120;2200
2007;10;12;2000;UE00;US;100573;40;CAGE1000;ACC;AS;1;18;0,54;9
2007;10;12;9000;UW00;US;100574;10;PUMP1000;ACC;AS;1;28;0,84;14
2007;10;12;9000;UW00;US;100574;20;FAID1000;ACC;AS;1;40;1,2;20
2007;10;12;15000;DS00;DE;100575;10;DXTR1000;TOU;BI;1;3300;165;1400
2007;10;12;15000;DS00;DE;100575;20;DXTR2000;TOU;BI;2;6600;330;2800
2007;10;12;15000;DS00;DE;100575;30;DXTR3000;TOU;BI;2;6600;330;2800
2007;10;12;15000;DS00;DE;100575;40;PRTR1000;TOU;BI;1;3519,99;176;1500
2007;10;12;15000;DS00;DE;100575;50;PRTR2000;TOU;BI;1;3519,99;176;1500
2007;10;12;15000;DS00;DE;100575;60;PRTR3000;TOU;BI;1;3519,99;176;1500
2007;10;12;15000;DS00;DE;100575;70;ORMN1000;ORB;BI;3;7920,01;396,01;3600
2007;10;12;15000;DS00;DE;100575;80;ORWN1000;ORB;BI;4;10999,99;550;5000
2007;10;12;15000;DS00;DE;100575;90;ORHT1000;ORB;BI;3;5279,99;263,99;2700
2007;10;12;15000;DS00;DE;100575;100;ORHT2000;ORB;BI;1;1870,01;93,5;950
2007;10;12;15000;DS00;DE;100575;110;DXRD1000;ROB;BI;5;9350,03;467,5;5000
2007;10;12;15000;DS00;DE;100575;120;DXRD2000;ROB;BI;1;1815;90,75;950
2007;10;12;15000;DS00;DE;100575;130;PRRD1000;ROB;BI;1;4400;220;2200
2007;10;12;15000;DS00;DE;100575;140;PRRD2000;ROB;BI;1;4620;231,01;2350
2007;10;12;15000;DS00;DE;100575;150;PRRD3000;ROB;BI;1;4950;247,5;2700
2007;10;12;15000;DS00;DE;100575;160;SHRT1000;ACC;AS;1;33;1,66;15
2007;10;12;15000;DS00;DE;100575;170;KPAD1000;ACC;AS;1;82,5;4,12;37,5
2007;10;12;15000;DS00;DE;100575;180;OHMT1000;ACC;AS;2;110,01;5,51;50
2007;10;12;15000;DS00;DE;100575;190;RHMT1000;ACC;AS;1;55;2,75;25
2007;10;12;15000;DS00;DE;100575;200;CAGE1000;ACC;AS;1;19,79;1;9
2007;10;12;15000;DS00;DE;100575;210;RKIT1000;ACC;AS;2;70,4;3,51;32
2007;10;12;15000;DS00;DE;100575;220;PUMP1000;ACC;AS;6;184,77;9,24;84
2007;10;12;15000;DS00;DE;100575;230;BOTL1000;ACC;AS;1;22;1,1;10
2007;10;12;15000;DS00;DE;100575;240;FAID1000;ACC;AS;2;88,01;4,4;40
2007;10;12;23000;DN00;DE;100576;10;DXTR1000;TOU;BI;1;3300;98,99;1400
2007;10;12;23000;DN00;DE;100576;20;DXTR2000;TOU;BI;1;3300;98,99;1400
2007;10;12;23000;DN00;DE;100576;30;DXTR3000;TOU;BI;1;3300;98,99;1400
2007;10;12;23000;DN00;DE;100576;40;PRTR1000;TOU;BI;1;3519,99;105,61;1500
2007;10;12;23000;DN00;DE;100576;50;PRTR2000;TOU;BI;3;10559,98;316,8;4500
2007;10;12;23000;DN00;DE;100576;60;PRTR3000;TOU;BI;1;3519,99;105,61;1500
2007;10;12;23000;DN00;DE;100576;70;ORMN1000;ORB;BI;1;2640;79,2;1200
2007;10;12;23000;DN00;DE;100576;80;ORWN1000;ORB;BI;1;2750;82,5;1250
2007;10;12;23000;DN00;DE;100576;90;ORHT1000;ORB;BI;3;5279,99;158,4;2700
2007;10;12;23000;DN00;DE;100576;100;ORHT2000;ORB;BI;2;3740,01;112,2;1900
2007;10;12;23000;DN00;DE;100576;110;DXRD1000;ROB;BI;4;7480,02;224,39;4000
2007;10;12;23000;DN00;DE;100576;120;DXRD2000;ROB;BI;1;1815;54,45;950
2007;10;12;23000;DN00;DE;100576;130;PRRD1000;ROB;BI;1;4400;132;2200
2007;10;12;23000;DN00;DE;100576;140;PRRD2000;ROB;BI;1;4620;138,6;2350
2007;10;12;23000;DN00;DE;100576;150;PRRD3000;ROB;BI;1;4950;148,51;2700
2007;10;12;23000;DN00;DE;100576;160;EPAD1000;ACC;AS;1;82,5;2,48;37,5
2007;10;12;23000;DN00;DE;100576;170;SHRT1000;ACC;AS;1;33;1;15
2007;10;12;23000;DN00;DE;100576;180;OHMT1000;ACC;AS;1;55;1,66;25
2007;10;12;23000;DN00;DE;100576;190;RHMT1000;ACC;AS;1;55;1,66;25
2007;10;12;23000;DN00;DE;100576;200;CAGE1000;ACC;AS;2;39,59;1,18;18
2007;10;12;23000;DN00;DE;100576;210;RKIT1000;ACC;AS;1;35,2;1,05;16
2007;10;12;23000;DN00;DE;100576;220;PUMP1000;ACC;AS;6;184,77;5,55;84
2007;10;12;23000;DN00;DE;100576;230;BOTL1000;ACC;AS;1;22;0,66;10
2007;10;12;23000;DN00;DE;100576;240;FAID1000;ACC;AS;4;176,01;5,28;80
2007;10;13;8000;UE00;US;100577;10;PUMP1000;ACC;AS;1;28;0,84;14
2007;10;16;6000;UE00;US;100578;10;DXTR1000;TOU;BI;1;3000;90;1400
2007;10;16;6000;UE00;US;100578;20;DXTR2000;TOU;BI;1;3000;90;1400
2007;10;16;6000;UE00;US;100578;30;DXTR3000;TOU;BI;1;3000;90;1400
2007;10;16;6000;UE00;US;100578;40;PRTR1000;TOU;BI;1;3200;96;1500
2007;10;16;6000;UE00;US;100578;50;PRTR2000;TOU;BI;1;3200;96;1500
2007;10;16;6000;UE00;US;100578;60;PRTR3000;TOU;BI;1;3200;96;1500
2007;10;16;6000;UE00;US;100578;70;ORMN1000;ORB;BI;1;2400;72;1200
2007;10;16;6000;UE00;US;100578;80;ORWN1000;ORB;BI;1;2500;75;1250
2007;10;16;6000;UE00;US;100578;90;ORHT1000;ORB;BI;1;1600;48;900
2007;10;16;6000;UE00;US;100578;100;ORHT2000;ORB;BI;1;1700;51;950
2007;10;16;6000;UE00;US;100578;110;DXRD1000;ROB;BI;1;1700;51;1000
2007;10;16;6000;UE00;US;100578;120;DXRD2000;ROB;BI;1;1650;49,5;950
2007;10;16;6000;UE00;US;100578;130;PRRD1000;ROB;BI;1;4000;120;2200
2007;10;16;6000;UE00;US;100578;140;PRRD2000;ROB;BI;1;4200;126;2350
2007;10;16;6000;UE00;US;100578;150;PRRD3000;ROB;BI;1;4500;135;2700
2007;10;16;6000;UE00;US;100578;160;EPAD1000;ACC;AS;1;75;2,25;37,5
2007;10;16;6000;UE00;US;100578;170;SHRT1000;ACC;AS;1;30;0,9;15
